body_length,channels,delivery_method,fb_published,has_analytics,has_header,has_logo,name_length,num_order,num_payouts,sale_duration,user_age,venue_latitude,venue_longitude,payee_name_fruad,domain_fruad,venue_state_fruad,venue_country_fruad,venue_address_fraud,user_type_fruad,event_pubtostart,nogts,has_img,percent_caps,name_lessthantwo,percent_exc,has_bar,has_city,has_club,has_dj,has_events,has_live,has_nyc,has_open,has_party,has_place,has_contact,has_group,has_life,has_registration,has_session,has_social,has_training,has_work,has_workshop,has_orgdesc,has_fbkcateg,has_twitteracctnum,has_url,has_prev_payout,org_name_naughty_list,num_of_tickets,total_number_of_tickets_for_sale,total_ticket_costs,number_of_tickets_sold
6153,8,0.0,0,0,0.0,1,77,2,3,246.0,200,53.9873188,-1.0938751,1,0,0,1,0,True,245.0,False,False,0.207792207792,False,0.0689655172414,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,1,False,2,45,150.0,18
6236,5,0.0,0,0,0.0,1,64,2,0,111.0,17,51.5697199,-0.339957,1,1,1,1,1,True,111.0,False,False,0.09375,False,0.025641025641,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,False,False,0,False,1,16,215.2,0
10385,8,0.0,1,0,0.0,1,52,17,2,132.0,5,-36.8534489,174.7432119,1,0,1,0,0,True,131.0,False,False,0.0961538461538,False,0.0294117647059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,1,False,3,45,12073.0,19
7756,11,1.0,0,1,1.0,1,38,20,10,45.0,1445,-27.466993,153.029138,1,0,0,1,0,True,44.0,False,True,0.105263157895,False,0.0810810810811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,1,False,2,96,44079.27,30
9238,11,1.0,0,1,1.0,1,38,18,13,98.0,1445,-27.466993,153.029138,1,0,0,1,0,True,97.0,False,True,0.105263157895,False,0.0434782608696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,1,False,2,105,51759.15,25
4638,0,1.0,0,0,0.0,1,33,12,38,108.0,939,49.2881421,-123.1154926,1,0,0,1,0,True,107.0,False,False,0.0909090909091,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,2,1000,8905.0,377
901,11,1.0,1,0,0.0,1,38,29,12,206.0,449,44.973694,-93.2310641,0,0,1,1,0,True,206.0,False,False,0.184210526316,False,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,17,799,144870.74,35
522,8,1.0,0,1,1.0,0,40,30,731,27.0,674,40.7393003,-73.9894181,1,0,1,1,0,True,27.0,False,False,0.15,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,1,False,1,35,1225.0,32
10482,11,1.0,0,0,0.0,1,19,13,2,1.0,617,37.4044983,-122.0249153,1,1,1,1,0,True,0.0,False,True,0.157894736842,False,0.0322580645161,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,False,10,705,109439.8,13
12407,8,1.0,0,0,1.0,1,68,2,73,151.0,476,42.4074769,-71.1343104,0,1,1,1,0,True,151.0,False,True,0.102941176471,False,0.0714285714286,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,1,False,1,50,1131.5,3
2302,8,1.0,0,0,0.0,1,50,10,2,23.0,369,36.149894,-86.685592,1,1,1,1,0,True,23.0,False,True,0.18,False,0.0769230769231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,3,150,1750.0,25
4365,4,0.0,0,0,0.0,1,49,26,1,17.0,1427,39.9553427,-75.1561346,1,1,1,1,0,True,17.0,False,False,0.142857142857,False,0.666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,2,43,2215.0,39
64,6,0.0,0,0,0.0,1,14,3,0,1.0,0,51.8787137,-0.4092032,1,1,1,1,1,True,1.0,False,False,0.142857142857,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,100,2000.0,0
121,11,1.0,0,0,0.0,1,40,32,355,180.0,1079,0.0,0.0,1,0,1,1,1,True,180.0,False,False,0.1,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,False,1,190,8092.1,195
9372,13,1.0,0,0,1.0,1,46,22,195,208.0,421,36.4856949,-4.9591448,1,0,1,0,0,True,208.0,False,False,0.869565217391,False,0.0192307692308,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,1,False,1,250,45000.0,40
5850,5,1.0,0,0,0.0,1,44,12,16,209.0,1,-33.862705,151.208797,1,0,1,1,0,True,208.0,False,False,0.113636363636,False,0.272727272727,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,1,False,3,120,18730.0,20
1977,12,0.0,0,0,0.0,1,37,16,0,28.0,845,50.7917476,-1.1011719,1,0,0,1,1,True,28.0,False,True,0.135135135135,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,1,False,2,130,0.0,18
3124,11,1.0,0,0,0.0,1,51,91,19,35.0,1054,29.9391721,-95.3312612,1,1,1,1,0,True,35.0,False,False,0.156862745098,False,0.466666666667,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1,False,2,200,1500.0,166
1647,8,1.0,1,1,0.0,1,31,44,15,27.0,576,-27.467548,153.024016,1,0,1,1,0,True,26.0,False,False,0.129032258065,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1,False,4,130,7157.55,88
33365,6,1.0,0,0,0.0,1,74,7,1,77.0,94,43.63737,-79.4256517,1,0,1,1,0,True,77.0,False,True,0.162162162162,False,0.0344827586207,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,1,False,2,19998,0.0,146
3877,0,0.0,0,0,0.0,1,73,24,1,33.0,542,0.0,0.0,0,1,1,1,1,True,32.0,False,False,0.123287671233,False,0.333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,1,75,1500.0,40
10742,11,0.0,0,0,0.0,1,42,2,0,68.0,0,35.053358,-78.878417,0,1,1,1,0,True,67.0,False,False,0.214285714286,False,0.05,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1,50,1750.0,3
1181,0,0.0,1,0,0.0,1,32,1,0,30.0,400,42.617938,-83.397571,1,1,1,1,0,True,29.0,False,False,0.09375,False,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,2,40,779.1,2
1164,10,0.0,0,0,0.0,1,45,11,0,1.0,0,-31.9600578,115.8436594,1,1,0,1,0,True,1.0,False,False,0.111111111111,False,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,3,105,2857.05,59
3643,8,1.0,0,1,0.0,1,71,31,3,63.0,752,52.5047993,-2.0180549,1,0,1,1,0,True,63.0,False,False,0.0845070422535,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,1,False,4,76,1398.5,59
1164,10,0.0,0,0,0.0,1,45,8,0,1.0,0,-31.9600578,115.8436594,1,1,0,1,0,True,1.0,False,False,0.111111111111,False,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,3,105,2857.05,27
788,0,1.0,0,0,0.0,1,40,59,5,20.0,826,51.5116112,-0.0807284,1,1,1,1,0,True,20.0,False,False,0.425,False,0.375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,250,2500.0,80
0,0,0.0,0,0,0.0,1,26,128,2,19.0,172,42.3589575,-71.0880625,0,1,1,1,0,True,18.0,False,False,0.307692307692,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,2,200,1450.0,229
908,0,0.0,0,0,0.0,1,34,1,0,15.0,0,39.1746879,-84.2954905,1,1,1,1,0,True,14.0,False,False,0.117647058824,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,1,4,100.0,1
1334,11,1.0,0,0,0.0,1,55,9,14,59.0,393,42.923252,-86.007092,1,0,1,1,0,True,58.0,False,False,0.2,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,150,6967.5,23
1804,0,1.0,0,0,0.0,1,55,4,89,4.0,1856,51.4609218,-0.373149,1,0,1,1,0,True,4.0,False,False,0.109090909091,False,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,2,35,300.0,34
1325,5,1.0,0,0,1.0,1,27,32,57,2.0,131,33.7859671,-84.3841915,1,0,1,1,0,True,2.0,False,True,0.703703703704,False,0.222222222222,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,2,130,1600.0,53
919,6,0.0,0,0,0.0,1,63,2,3,8.0,5,40.7647378,-73.7715626,1,0,1,1,0,True,8.0,False,False,0.111111111111,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,False,1,50,750.0,7
2228,8,0.0,0,0,0.0,1,75,30,5,11.0,1737,51.5231171,-0.0797379,1,0,1,1,0,True,11.0,False,True,0.0666666666667,False,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,False,1,50,250.0,49
0,5,0.0,1,0,0.0,1,65,1,33,8.0,1341,32.7897978,-96.8089448,1,1,1,1,0,True,8.0,False,False,0.615384615385,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,3,430,3750.0,6
7657,8,1.0,0,0,0.0,1,52,3,13,103.0,362,53.7948526,-1.3879973,1,0,0,1,0,True,103.0,False,False,0.0576923076923,False,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,1,False,1,10,360.1,22
2380,8,0.0,0,0,0.0,1,67,1,2,17.0,1077,43.5890452,-79.6441198,1,0,1,1,1,True,17.0,False,False,0.089552238806,False,0.0909090909091,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,1,False,1,25,6750.0,1
276,4,0.0,0,0,0.0,1,55,10,0,15.0,0,45.4761562,-73.5791722,1,0,1,1,0,True,15.0,False,True,0.0363636363636,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,1,150,11136.0,34
5055,6,1.0,1,0,0.0,1,75,83,73,36.0,799,53.413704,-1.4998836,1,0,1,1,0,True,36.0,False,False,0.133333333333,False,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,14,683,8106.75,170
8394,8,1.0,0,0,1.0,0,36,24,69,11.0,297,37.779931,-122.394868,1,0,1,1,0,True,11.0,False,False,0.138888888889,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,1,False,1,25,875.0,25
789,11,0.0,0,0,0.0,1,36,45,127,46.0,561,40.7665341,-111.8359601,1,0,1,1,0,True,46.0,False,False,0.111111111111,False,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,False,2,179,10220.0,143
3337,0,0.0,0,0,0.0,1,37,7,26,37.0,1300,40.8659141,-81.3977394,1,0,1,1,0,True,37.0,False,True,0.108108108108,False,0.0625,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1,False,6,300,3000.0,27
296,0,0.0,0,0,0.0,1,70,2,5,37.0,2448,39.9140417,-105.0343665,1,0,1,1,0,True,36.0,False,False,0.142857142857,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,2,60,1050.0,7
3143,8,0.0,0,0,0.0,1,16,1,1,20.0,1362,34.039783,-118.671317,1,0,1,1,0,True,19.0,False,True,0.3125,False,0.0909090909091,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,4,300,0.0,78
324,5,1.0,0,0,1.0,1,18,113,5,111.0,8,33.9410618,-117.8480917,1,0,1,1,0,True,110.0,False,False,0.111111111111,False,0.444444444444,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,18,14980,2050159.7,201
1846,0,0.0,0,0,0.0,1,30,1,9,47.0,311,40.65,-73.95,1,1,1,1,0,True,47.0,False,True,0.166666666667,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,2,90.0,2
3730,8,1.0,0,0,0.0,1,38,16,150,11.0,1139,52.3752728,-0.7118213,1,0,1,1,0,True,10.0,False,False,0.0789473684211,False,0.166666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,1,False,4,250,4584.5,19
6791,0,0.0,0,0,0.0,1,40,1,4,57.0,956,49.8685,8.62974,1,0,0,1,0,True,57.0,False,False,0.625,False,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,100,1816.0,3
5924,8,0.0,0,0,1.0,0,31,12,23,18.0,223,34.0128358,-118.495338,1,0,1,1,0,True,18.0,False,True,0.129032258065,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,1,False,3,700,4500.0,50
9768,6,0.0,0,0,0.0,1,35,11,1,32.0,161,39.3546644,-74.4390065,1,0,1,1,0,True,32.0,False,True,0.428571428571,False,0.166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,5,76,4982.16,14
3684,6,0.0,0,0,0.0,1,39,1,27,59.0,13,44.239491,-76.0857759,1,0,1,1,0,True,59.0,False,False,0.179487179487,False,0.0666666666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,10,400,3460.0,40
1456,0,1.0,0,0,1.0,1,49,9,482,64.0,720,29.7407522,-95.466178,1,0,1,1,0,True,64.0,False,False,0.163265306122,False,0.153846153846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,1,False,2,14,647.64,7
1635,0,0.0,0,0,0.0,1,59,2,0,12.0,203,41.7993042,-71.3340333,1,0,1,1,0,True,12.0,False,False,0.152542372881,False,0.0434782608696,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,1,False,1,25,93.25,2
480,6,1.0,1,0,0.0,1,43,57,7,47.0,433,33.4832746,-117.7167856,1,0,1,1,0,True,47.0,False,False,0.232558139535,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,1,False,34,4825,131636.17,473
6358,5,1.0,0,0,0.0,1,68,3,0,143.0,387,49.2855902,-123.119354,1,0,0,1,0,True,143.0,False,False,0.117647058824,False,0.181818181818,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1,False,1,25,8725.0,3
10695,8,1.0,0,0,0.0,1,30,2,16,23.0,956,40.319998,-74.7980819,1,0,1,1,0,True,22.0,False,True,0.1,False,0.210526315789,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,1,False,1,12,948.0,2
2999,8,0.0,0,0,0.0,0,40,1,10,4.0,585,42.005176,-91.7079339,0,1,0,1,0,True,4.0,False,False,0.225,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,2,200,5849.0,1
1762,6,1.0,0,0,1.0,1,46,4,91,222.0,349,43.1727846,-73.0472605,1,1,0,1,0,True,222.0,False,True,0.173913043478,False,0.0714285714286,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,2,600,13500.0,16
24587,8,0.0,0,0,0.0,1,23,16,0,23.0,1231,45.4078436,-75.7146392,1,1,1,1,0,True,23.0,False,False,0.130434782609,False,0.0588235294118,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,1,False,8,160,7209.2,17
1382,5,1.0,0,0,0.0,1,64,7,47,57.0,542,42.279361,-83.744885,1,0,1,1,0,True,57.0,False,False,0.25,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,1,False,2,25,1392.75,8
3291,0,0.0,0,0,0.0,1,14,11,10,12.0,0,40.4363592,-3.6902629,1,1,0,0,0,True,12.0,False,False,0.5,False,0.157894736842,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1,False,11,22,352.0,22
1962,5,0.0,0,0,0.0,1,19,48,0,27.0,256,51.4945935,-0.1773219,1,0,1,1,0,True,27.0,False,True,0.105263157895,False,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,220,5027.0,79
4041,12,0.0,1,0,0.0,1,29,2,0,121.0,0,39.449736,-75.71817,1,1,1,1,0,True,121.0,False,True,0.137931034483,False,0.166666666667,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,2,300,4500.0,3
2001,12,0.0,0,0,0.0,1,67,1,6,35.0,62,51.7507023,-1.2579692,1,0,0,1,0,True,35.0,False,True,0.10447761194,False,0.166666666667,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1,False,2,60,380.7,3
240,6,1.0,0,0,0.0,0,60,1,0,9.0,9,0.0,0.0,1,1,1,1,1,True,9.0,False,False,0.1,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,3,1500,95000.0,1
3832,8,0.0,0,0,0.0,1,42,3,0,15.0,0,0.0,0.0,1,0,1,1,1,True,15.0,False,False,0.833333333333,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1,False,1,12,5700.0,2
3988,6,1.0,0,0,1.0,1,36,27,256,88.0,832,30.448268,-91.1894141,0,0,1,1,0,True,88.0,False,False,0.194444444444,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,2,175,30701.75,32
18587,6,3.0,0,0,0.0,1,98,104,5,0.0,242,30.2259488,-97.7145152,1,1,1,1,0,True,0.0,False,False,0.581632653061,False,0.346153846154,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,False,1,500,99500.0,144
1851,8,0.0,0,0,0.0,1,30,1,4,42.0,223,49.6943534,-112.8580473,1,0,0,1,0,True,42.0,False,True,0.1,False,0.142857142857,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,4,80,6087.2,5
4035,6,0.0,0,0,0.0,1,29,3,0,31.0,853,30.5788055,-97.8530686,0,1,1,1,1,True,30.0,False,False,0.103448275862,False,0.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1,False,1,13,403.0,3
3467,13,0.0,1,0,1.0,1,55,6,0,48.0,0,38.1355321,-85.6850653,0,1,1,1,0,True,47.0,False,False,0.127272727273,False,0.3125,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,2,32,440.66,15
2101,8,0.0,1,0,0.0,1,48,1,83,72.0,917,51.3101104,-0.2980101,1,0,1,1,0,True,71.0,False,False,0.125,False,0.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,1,False,1,8,640.0,2
506,5,0.0,0,1,0.0,1,16,2,0,2.0,0,53.3779185,-1.4155148,1,1,1,1,1,True,1.0,False,False,0.25,False,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,2,50,3500.0,0
24434,8,1.0,0,0,1.0,0,40,105,252,100.0,995,42.326596,-83.0500457,1,0,1,1,0,True,99.0,False,True,0.2,False,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,1,False,4,3350,28650.0,445
1305,13,0.0,0,0,0.0,1,21,18,0,17.0,0,47.244352,-1.555713,1,1,1,1,1,True,16.0,False,False,0.857142857143,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0,False,1,40,5000.0,0
5428,8,1.0,0,0,0.0,1,52,7,0,65.0,197,44.945592,-123.0341624,0,0,1,1,0,True,64.0,False,True,0.0961538461538,False,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,1,False,3,150,2263.0,47
2616,11,0.0,0,0,0.0,1,20,2,21,57.0,1,-33.870698,151.1984932,1,0,1,1,0,True,56.0,False,True,0.15,False,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,1,False,3,90,10288.5,1
8976,8,1.0,0,0,0.0,1,50,7,174,85.0,98,43.6590275,-79.4354355,1,0,1,1,0,True,85.0,False,False,0.1,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,1,15,7425.0,9
2530,6,0.0,0,0,0.0,1,49,76,1,13.0,948,-33.8921203,151.2306446,1,1,0,1,0,True,12.0,False,True,0.183673469388,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,1,False,3,300,3000.0,106
10545,5,1.0,0,0,0.0,1,57,13,39,14.0,672,51.5195827,-0.146251,1,0,1,1,0,True,14.0,False,True,0.175438596491,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1,False,3,280,3748.5,282
1456,0,1.0,0,0,1.0,1,49,4,504,24.0,783,30.4235415,-91.1337109,1,0,1,1,0,True,23.0,False,False,0.142857142857,False,0.153846153846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,1,False,2,15,675.0,4
3557,8,1.0,0,1,0.0,1,48,2,120,85.0,828,52.2140311,0.0997108,1,0,1,1,0,True,84.0,False,False,0.125,False,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,1,False,6,55,13997.75,7
6057,6,0.0,0,0,1.0,1,42,15,2,40.0,362,38.901006,-77.032358,1,0,1,1,0,True,39.0,False,True,0.214285714286,False,0.107142857143,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,1,False,3,620,16500.0,28
0,8,1.0,0,0,0.0,1,18,9,49,157.0,1112,42.3247068,-71.1763501,1,0,1,1,0,True,156.0,False,False,0.166666666667,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,2,30,6000.0,16
3288,8,0.0,0,0,0.0,1,76,17,7,36.0,1174,42.7826324,-71.5035867,0,0,1,1,0,True,36.0,False,False,0.171052631579,False,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,1,False,1,30,395.4,17
7362,6,1.0,1,0,0.0,1,74,21,110,13.0,754,51.516214,-0.156895,1,1,1,1,0,True,13.0,False,True,0.108108108108,False,0.0952380952381,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,True,5,86,950.84,29
3819,0,1.0,1,0,1.0,0,21,42,8,76.0,1527,55.8653233,-4.2691247,1,0,1,1,0,True,76.0,False,False,0.285714285714,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1,False,1,77,2700.39,77
4475,5,0.0,0,0,0.0,0,47,6,5,25.0,867,37.7921134,-122.4226024,1,1,1,1,0,True,25.0,False,True,0.212765957447,False,0.307692307692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,2,150,1100.0,18
2620,11,1.0,0,0,0.0,1,48,6,81,61.0,1032,40.7472374,-73.9917016,1,0,1,1,0,True,61.0,False,True,0.125,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,2,16,446.0,7
4136,8,0.0,0,1,1.0,1,27,7,148,11.0,462,-33.8804635,151.2003379,1,0,1,1,0,True,11.0,False,False,0.111111111111,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,1,False,2,60,450.0,56
2668,8,1.0,0,0,0.0,1,23,11,1,14.0,0,42.589351,-76.1973377,0,0,1,1,0,True,13.0,False,False,0.347826086957,False,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,1,False,6,6135,63754.1,26
3269,12,1.0,0,0,1.0,1,35,63,203,73.0,446,51.5104631,-0.1318918,1,0,1,1,0,True,73.0,False,True,0.142857142857,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,5,221,8887.5,178
3439,8,1.0,0,0,0.0,1,33,10,1,16.0,615,-33.8760289,151.2157759,1,0,1,1,0,True,16.0,False,False,0.0606060606061,False,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,1,False,10,10,314.4,10
8815,8,1.0,1,1,0.0,1,44,3,27,59.0,1480,47.6066921,-122.1860847,1,0,1,1,0,True,59.0,False,True,0.136363636364,False,0.0,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,True,True,False,1,False,1,35,9854.6,3
949,5,1.0,0,0,1.0,1,25,234,18,52.0,18,51.4492687,-2.5757686,1,0,0,1,0,True,52.0,False,False,0.12,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,False,4,667,9805.5,334
857,11,1.0,0,0,1.0,1,22,115,19,55.0,1101,43.217799,-71.536406,0,0,1,1,0,True,54.0,False,False,0.136363636364,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,4,1200,40767.0,160
2613,5,1.0,0,0,0.0,1,58,23,242,33.0,1262,51.5022892,-0.6657757,1,0,0,1,1,True,33.0,False,False,0.137931034483,False,0.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,1,False,2,50,719.5,27
6269,8,1.0,1,0,0.0,1,65,111,2,19.0,2371,37.7680001,-122.3934754,1,0,1,1,0,True,18.0,False,True,0.107692307692,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1,False,3,700,4384.0,396
4432,5,1.0,0,0,1.0,1,63,56,22,10.0,257,39.0526966,-94.5920057,1,0,1,1,0,True,9.0,False,True,0.650793650794,False,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1,False,1,90,8330.4,90
